data_da_transacao,hora_da_transacao,localizacao_da_loja,quantidade_vendida,valor_unitario,valor_total,categoria_do_produto,nome_do_produto,tamanho,nome_do_mes,nome_do_dia,hora,mes,dia_da_semana
06-05-2023,15:40:57,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,15,5,5
06-05-2023,18:08:26,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,18,5,5
07-05-2023,10:56:05,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,10,5,6
08-05-2023,07:30:17,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,7,5,0
08-05-2023,07:30:17,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,7,5,0
08-05-2023,08:02:50,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,8,5,0
08-05-2023,09:13:06,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,9,5,0
08-05-2023,10:17:34,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,10,5,0
08-05-2023,10:18:15,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,10,5,0
08-05-2023,11:11:39,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,11,5,0
08-05-2023,11:23:05,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,11,5,0
09-05-2023,09:17:44,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,9,5,1
09-05-2023,10:04:37,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,10,5,1
10-05-2023,07:16:22,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,7,5,2
10-05-2023,08:35:25,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,8,5,2
10-05-2023,10:05:58,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,10,5,2
10-05-2023,12:04:29,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,12,5,2
10-05-2023,12:39:40,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,12,5,2
11-05-2023,09:02:49,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,9,5,3
11-05-2023,17:44:57,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,17,5,3
11-05-2023,18:17:04,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,18,5,3
12-05-2023,06:43:09,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,6,5,4
12-05-2023,10:18:23,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,10,5,4
12-05-2023,10:39:16,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,10,5,4
12-05-2023,17:43:12,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,17,5,4
12-05-2023,18:19:01,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,18,5,4
13-05-2023,11:26:39,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,11,5,5
14-05-2023,10:40:59,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,10,5,6
14-05-2023,10:42:53,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,10,5,6
14-05-2023,17:05:58,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,17,5,6
15-05-2023,08:10:57,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,8,5,0
15-05-2023,16:50:58,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,16,5,0
16-05-2023,08:36:06,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,8,5,1
16-05-2023,10:46:59,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,10,5,1
16-05-2023,11:45:19,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,11,5,1
17-05-2023,10:09:58,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,10,5,2
17-05-2023,14:07:22,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,14,5,2
18-05-2023,07:59:27,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,7,5,3
18-05-2023,10:13:54,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,10,5,3
18-05-2023,14:24:11,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,14,5,3
18-05-2023,16:37:07,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,16,5,3
19-05-2023,08:21:37,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,8,5,4
19-05-2023,09:54:30,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,9,5,4
19-05-2023,10:45:09,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,10,5,4
19-05-2023,14:07:26,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,14,5,4
19-05-2023,18:05:29,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,18,5,4
20-05-2023,10:01:40,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,10,5,5
20-05-2023,13:04:27,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,13,5,5
21-05-2023,09:05:36,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,9,5,6
21-05-2023,17:20:27,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,17,5,6
22-05-2023,06:43:09,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,6,5,0
22-05-2023,09:22:31,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,9,5,0
22-05-2023,17:45:23,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,17,5,0
23-05-2023,09:45:15,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,9,5,1
23-05-2023,10:34:55,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,10,5,1
23-05-2023,11:43:00,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,11,5,1
24-05-2023,14:18:40,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,14,5,2
24-05-2023,18:23:05,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,18,5,2
25-05-2023,06:53:34,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,6,5,3
25-05-2023,09:02:31,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,9,5,3
26-05-2023,11:34:48,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,11,5,4
26-05-2023,12:11:57,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,12,5,4
28-05-2023,07:04:43,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,7,5,6
28-05-2023,07:19:41,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,7,5,6
29-05-2023,07:17:02,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,7,5,0
29-05-2023,07:26:58,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,7,5,0
30-05-2023,06:43:09,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,6,5,1
30-05-2023,09:21:12,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,9,5,1
30-05-2023,12:39:40,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,12,5,1
30-05-2023,16:04:03,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,16,5,1
30-05-2023,17:20:27,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,17,5,1
30-05-2023,18:17:04,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,18,5,1
31-05-2023,07:30:17,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,7,5,2
31-05-2023,07:30:17,Lower Manhattan,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,7,5,2
01-05-2023,14:49:18,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,14,5,0
01-05-2023,15:50:59,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,15,5,0
01-05-2023,16:16:43,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,16,5,0
01-05-2023,19:58:52,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,19,5,0
02-05-2023,13:40:11,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,13,5,1
02-05-2023,13:58:36,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,13,5,1
02-05-2023,16:09:17,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,16,5,1
02-05-2023,18:31:36,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,18,5,1
03-05-2023,12:57:48,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,12,5,2
03-05-2023,16:58:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,16,5,2
03-05-2023,18:56:00,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,18,5,2
03-05-2023,19:02:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,19,5,2
04-05-2023,11:02:08,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,11,5,3
04-05-2023,12:59:15,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,12,5,3
04-05-2023,13:00:56,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,13,5,3
04-05-2023,13:53:02,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,13,5,3
04-05-2023,14:57:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,14,5,3
04-05-2023,14:57:39,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,14,5,3
04-05-2023,19:11:18,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,19,5,3
04-05-2023,19:20:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,19,5,3
05-05-2023,11:07:47,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,11,5,4
05-05-2023,15:01:59,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,15,5,4
05-05-2023,15:48:33,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,15,5,4
05-05-2023,16:45:43,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,16,5,4
06-05-2023,11:56:12,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,11,5,5
06-05-2023,13:54:11,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,13,5,5
07-05-2023,09:00:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,9,5,6
07-05-2023,10:14:12,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,10,5,6
07-05-2023,10:18:37,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,10,5,6
08-05-2023,11:11:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,11,5,0
08-05-2023,17:43:37,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,17,5,0
09-05-2023,07:11:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
09-05-2023,07:11:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
09-05-2023,07:11:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
10-05-2023,08:50:53,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,8,5,2
10-05-2023,09:34:53,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,9,5,2
10-05-2023,10:19:03,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,10,5,2
10-05-2023,12:38:30,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,12,5,2
10-05-2023,13:43:03,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,13,5,2
10-05-2023,14:35:12,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,14,5,2
11-05-2023,16:41:57,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,16,5,3
12-05-2023,09:05:26,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,9,5,4
12-05-2023,09:43:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,9,5,4
12-05-2023,10:51:49,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,10,5,4
12-05-2023,12:28:59,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,12,5,4
12-05-2023,14:18:29,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,14,5,4
12-05-2023,17:09:00,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,17,5,4
13-05-2023,09:20:09,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,9,5,5
13-05-2023,10:33:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,10,5,5
14-05-2023,09:24:21,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,9,5,6
15-05-2023,11:28:53,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,11,5,0
15-05-2023,18:30:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,18,5,0
16-05-2023,07:03:19,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
16-05-2023,07:26:07,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
16-05-2023,08:01:30,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,8,5,1
16-05-2023,08:20:30,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,8,5,1
16-05-2023,15:59:03,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,15,5,1
16-05-2023,17:35:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,17,5,1
17-05-2023,08:15:55,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,8,5,2
17-05-2023,08:55:51,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,8,5,2
17-05-2023,08:58:52,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,8,5,2
17-05-2023,09:50:12,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,9,5,2
17-05-2023,17:44:09,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,17,5,2
18-05-2023,10:37:51,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,10,5,3
18-05-2023,17:35:47,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,17,5,3
19-05-2023,11:28:53,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,11,5,4
19-05-2023,18:30:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,18,5,4
19-05-2023,19:28:50,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,19,5,4
20-05-2023,08:57:02,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,8,5,5
20-05-2023,09:01:32,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,9,5,5
20-05-2023,09:36:11,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,9,5,5
20-05-2023,13:15:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,13,5,5
20-05-2023,13:18:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,13,5,5
21-05-2023,09:24:21,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,9,5,6
22-05-2023,07:41:55,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,7,5,0
22-05-2023,11:03:34,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,11,5,0
22-05-2023,16:55:37,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,16,5,0
23-05-2023,07:25:36,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
23-05-2023,07:35:58,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,7,5,1
23-05-2023,08:59:20,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,8,5,1
23-05-2023,13:48:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,13,5,1
23-05-2023,17:44:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,17,5,1
24-05-2023,10:59:07,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,10,5,2
24-05-2023,12:58:18,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,12,5,2
24-05-2023,14:45:10,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,14,5,2
24-05-2023,15:53:51,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,15,5,2
24-05-2023,16:01:22,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,16,5,2
25-05-2023,18:01:20,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quinta-feira,18,5,3
26-05-2023,08:55:06,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,8,5,4
26-05-2023,09:31:58,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,9,5,4
26-05-2023,13:16:33,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,13,5,4
26-05-2023,13:35:52,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,13,5,4
26-05-2023,16:51:01,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,16,5,4
26-05-2023,16:52:57,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sexta-feira,16,5,4
27-05-2023,10:30:50,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,10,5,5
27-05-2023,10:41:50,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,10,5,5
27-05-2023,11:56:08,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,11,5,5
27-05-2023,17:08:58,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Sábado,17,5,5
28-05-2023,07:18:26,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,7,5,6
28-05-2023,11:24:07,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Domingo,11,5,6
29-05-2023,19:43:09,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Segunda-feira,19,5,0
30-05-2023,08:57:02,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Terça-feira,8,5,1
31-05-2023,09:05:26,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,9,5,2
31-05-2023,10:39:06,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,10,5,2
31-05-2023,16:06:18,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,16,5,2
31-05-2023,17:09:00,Astoria,1,4.25,4.25,Café,Latte,Regular,Maio,Quarta-feira,17,5,2
01-06-2023,15:37:52,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,15,6,3
01-06-2023,16:16:43,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,16,6,3
02-06-2023,13:40:11,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,13,6,4
02-06-2023,13:58:36,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,13,6,4
02-06-2023,16:06:18,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,16,6,4
02-06-2023,16:09:17,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,16,6,4
02-06-2023,18:31:36,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,18,6,4
03-06-2023,11:59:06,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,11,6,5
03-06-2023,12:57:48,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,12,6,5
03-06-2023,13:37:34,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,13,6,5
03-06-2023,16:58:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,16,6,5
03-06-2023,16:59:48,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,16,6,5
03-06-2023,18:00:57,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,18,6,5
03-06-2023,18:42:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,18,6,5
03-06-2023,18:56:00,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,18,6,5
03-06-2023,19:02:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,19,6,5
03-06-2023,19:48:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,19,6,5
04-06-2023,11:02:08,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,11,6,6
04-06-2023,12:59:15,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,12,6,6
04-06-2023,13:00:56,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,13,6,6
04-06-2023,14:57:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,14,6,6
04-06-2023,19:11:18,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,19,6,6
04-06-2023,19:20:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,19,6,6
05-06-2023,11:07:47,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,11,6,0
05-06-2023,15:01:59,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,15,6,0
05-06-2023,15:48:33,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,15,6,0
05-06-2023,16:45:43,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,16,6,0
05-06-2023,18:19:20,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,18,6,0
05-06-2023,18:37:45,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,18,6,0
06-06-2023,11:56:12,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Terça-feira,11,6,1
06-06-2023,13:54:11,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Terça-feira,13,6,1
07-06-2023,09:00:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quarta-feira,9,6,2
07-06-2023,10:18:37,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quarta-feira,10,6,2
07-06-2023,12:52:20,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quarta-feira,12,6,2
08-06-2023,11:11:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,11,6,3
08-06-2023,12:34:39,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,12,6,3
08-06-2023,14:05:50,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,14,6,3
08-06-2023,15:17:05,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,15,6,3
08-06-2023,19:17:15,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,19,6,3
08-06-2023,19:24:42,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,19,6,3
09-06-2023,07:11:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,7,6,4
09-06-2023,07:11:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,7,6,4
09-06-2023,07:11:25,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,7,6,4
09-06-2023,08:15:41,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,8,6,4
09-06-2023,10:43:38,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,10,6,4
09-06-2023,12:48:19,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,12,6,4
10-06-2023,07:41:04,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,7,6,5
10-06-2023,09:34:53,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,9,6,5
10-06-2023,10:29:37,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,10,6,5
10-06-2023,14:35:12,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sábado,14,6,5
11-06-2023,09:05:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Domingo,9,6,6
12-06-2023,10:51:49,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,10,6,0
12-06-2023,12:28:59,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Segunda-feira,12,6,0
13-06-2023,18:27:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Terça-feira,18,6,1
14-06-2023,08:25:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quarta-feira,8,6,2
14-06-2023,15:47:19,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quarta-feira,15,6,2
15-06-2023,11:28:53,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,11,6,3
15-06-2023,18:30:28,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,18,6,3
15-06-2023,19:28:50,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Quinta-feira,19,6,3
16-06-2023,07:03:19,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,7,6,4
16-06-2023,08:20:30,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,8,6,4
16-06-2023,17:35:23,Astoria,1,4.25,4.25,Café,Latte,Regular,Junho,Sexta-feira,17,6,4
